entity_type,layer,start_x,start_y,start_z,end_x,end_y,end_z,center_x,center_y,radius,vertices,vertex_count,closed,start_angle,end_angle,text,insert_x,insert_y
MTEXT,Defpoints,,,,,,,,,,,,,,,EM,23.5059,35.317
MTEXT,Defpoints,,,,,,,,,,,,,,,EM,23.3445,17.3102
MTEXT,Defpoints,,,,,,,,,,,,,,,EM,34.4105,17.7189
MTEXT,Defpoints,,,,,,,,,,,,,,,EM,33.7671,35.8348
MTEXT,Defpoints,,,,,,,,,,,,,,,LM,34.6535,17.3612
MTEXT,Defpoints,,,,,,,,,,,,,,,LCV,34.2008,15.4939
LINE,0,43.6862,35.4234,0.0,54.1962,35.4234,0.0,,,,,,,,,,,
LINE,0,53.7962,35.0234,0.0,53.7962,17.2055,0.0,,,,,,,,,,,
LINE,0,43.6862,17.2055,0.0,43.6862,35.4234,0.0,,,,,,,,,,,
LINE,0,44.0862,35.0234,0.0,53.7962,35.0234,0.0,,,,,,,,,,,
LINE,0,54.1962,35.4234,0.0,54.1962,17.2055,0.0,,,,,,,,,,,
LINE,0,43.8862,31.6934,0.0,47.3262,31.6934,0.0,,,,,,,,,,,
LINE,0,43.8862,31.6934,0.0,43.8862,23.9334,0.0,,,,,,,,,,,
LINE,0,43.6862,23.9334,0.0,47.1062,23.9334,0.0,,,,,,,,,,,
LINE,0,44.1062,24.1534,0.0,44.1062,27.7534,0.0,,,,,,,,,,,
LINE,0,44.1062,28.4734,0.0,44.1062,31.4734,0.0,,,,,,,,,,,
LINE,0,44.1062,31.4734,0.0,45.5262,31.4734,0.0,,,,,,,,,,,
LINE,0,44.0862,35.0234,0.0,44.0862,31.6934,0.0,,,,,,,,,,,
LINE,0,44.0862,17.2055,0.0,44.0862,23.9334,0.0,,,,,,,,,,,
LINE,0,47.1062,19.7055,0.0,47.1062,29.4636,0.0,,,,,,,,,,,
LINE,0,47.1062,31.4734,0.0,47.1062,29.4636,0.0,,,,,,,,,,,
LINE,0,45.5262,31.4734,0.0,47.1062,31.4734,0.0,,,,,,,,,,,
LINE,0,43.8862,23.9334,0.0,43.8862,24.2698,0.0,,,,,,,,,,,
LINE,0,47.3262,29.4636,0.0,47.3262,31.6934,0.0,,,,,,,,,,,
LINE,0,47.3062,29.2383,0.0,47.3062,19.9255,0.0,,,,,,,,,,,
LINE,0,44.1062,28.4734,0.0,44.1062,27.7336,0.0,,,,,,,,,,,
LINE,0,47.1062,29.4636,0.0,49.6462,29.4636,0.0,,,,,,,,,,,
LINE,0,50.8462,29.4636,0.0,51.0462,29.4636,0.0,,,,,,,,,,,
LINE,0,50.8262,28.0636,0.0,50.8262,19.9255,0.0,,,,,,,,,,,
LINE,0,51.0462,28.0636,0.0,51.0462,19.9255,0.0,,,,,,,,,,,
LINE,0,51.0462,19.9255,0.0,51.0462,19.7055,0.0,,,,,,,,,,,
LINE,0,50.8262,19.9255,0.0,47.3062,19.9255,0.0,,,,,,,,,,,
LINE,0,47.3062,23.9334,0.0,47.3062,23.5334,0.0,,,,,,,,,,,
LINE,0,51.0462,19.7055,0.0,47.0862,19.7055,0.0,,,,,,,,,,,
LINE,0,47.3062,19.9255,0.0,47.3062,20.9482,0.0,,,,,,,,,,,
CIRCLE,0,,,,,,,44.5326,22.6167,0.2191,,,,,,,,
CIRCLE,0,,,,,,,44.5326,22.6478,0.2166,,,,,,,,
LINE,0,44.2721,22.6061,0.0,44.5543,22.6061,0.0,,,,,,,,,,,
LINE,0,44.5543,22.6061,0.0,44.7995,22.7336,0.0,,,,,,,,,,,
LINE,0,44.5543,22.6061,0.0,44.7861,22.492,0.0,,,,,,,,,,,
LINE,0,44.5543,22.6061,0.0,44.3057,22.7961,0.0,,,,,,,,,,,
INSERT,0,,,,,,,,,,,,,,,,,
INSERT,0,,,,,,,,,,,,,,,,,
LINE,0,47.3062,23.5334,0.0,47.3062,23.4734,0.0,,,,,,,,,,,
CIRCLE,0,,,,,,,52.8091,33.5983,0.8581,,,,,,,,
CIRCLE,0,,,,,,,52.6127,33.7209,0.8091,,,,,,,,
CIRCLE,0,,,,,,,52.5881,33.7209,0.9244,,,,,,,,
CIRCLE,0,,,,,,,53.035,32.6742,0.4626,,,,,,,,
CIRCLE,0,,,,,,,52.9291,32.7403,0.4362,,,,,,,,
CIRCLE,0,,,,,,,52.9159,32.7403,0.4984,,,,,,,,
LINE,0,52.9291,32.7403,0.0,53.3444,32.1193,0.0,,,,,,,,,,,
LINE,0,52.9291,32.7403,0.0,52.9291,32.3041,0.0,,,,,,,,,,,
LINE,0,52.6127,33.7209,0.0,53.6716,34.3285,0.0,,,,,,,,,,,
LINE,0,52.6127,33.7209,0.0,51.602,34.3435,0.0,,,,,,,,,,,
LINE,0,51.0462,25.5055,0.0,53.7962,25.5055,0.0,,,,,,,,,,,
LINE,0,43.8862,35.2234,0.0,43.8862,14.4109,0.0,,,,,,,,,,,
LINE,0,53.9948,14.5903,0.0,54.0017,35.2202,0.0,,,,,,,,,,,
LINE,0,43.8862,35.2234,0.0,54.0017,35.2202,0.0,,,,,,,,,,,
HATCH,0,,,,,,,,,,,,,,,,,
CIRCLE,0,,,,,,,45.3775,33.2575,0.5816,,,,,,,,
HATCH,0,,,,,,,,,,,,,,,,,
LINE,0,45.3915,33.8201,0.0,45.8104,33.2549,0.0,,,,,,,,,,,
LINE,0,45.1227,32.806,0.0,45.6604,32.806,0.0,,,,,,,,,,,
LINE,0,45.6604,32.806,0.0,45.6604,33.2549,0.0,,,,,,,,,,,
LINE,0,45.6604,33.2549,0.0,45.8104,33.2549,0.0,,,,,,,,,,,
LINE,0,45.3915,33.8201,0.0,44.9727,33.2549,0.0,,,,,,,,,,,
LINE,0,45.1227,32.806,0.0,45.1227,33.2549,0.0,,,,,,,,,,,
LINE,0,45.1227,33.2549,0.0,44.9727,33.2549,0.0,,,,,,,,,,,
LINE,0,43.5403,15.4056,0.0,54.7643,15.4039,0.0,,,,,,,,,,,
LINE,0,43.5467,15.2056,0.0,54.7643,15.2039,0.0,,,,,,,,,,,
LWPOLYLINE,0,,,,,,,,,,"[[44.1463, 15.9909], [44.9875, 15.9909], [44.9875, 15.4055], [44.1463, 15.4055]]",4.0,True,,,,,
CIRCLE,0,,,,,,,44.6917,15.6989,0.8581,,,,,,,,
CIRCLE,0,,,,,,,44.4953,15.8215,0.8091,,,,,,,,
CIRCLE,0,,,,,,,44.4707,15.8215,0.9244,,,,,,,,
LINE,0,44.4953,15.8215,0.0,44.0681,16.6536,0.0,,,,,,,,,,,
LINE,0,44.4953,15.8215,0.0,43.4845,16.4441,0.0,,,,,,,,,,,
MTEXT,0,,,,,,,,,,,,,,,PATIO,48.9922,32.7134
MTEXT,0,,,,,,,,,,,,,,,"\pxr6.8039,t1,2;{\H0.04x;MURO h: 1.00m} ",41.7481,17.969
MTEXT,0,,,,,,,,,,,,,,,"\pxr6.8039,t1,2;{\H0.04x;MURO h: 2.00m} ",41.7481,33.8088
MTEXT,0,,,,,,,,,,,,,,,"\pxr6.8039,t1,2;{\H0.04x;MURO h: 2.00m} ",51.2944,30.0117
MTEXT,0,,,,,,,,,,,,,,,N,46.1736,33.457
LINE,0,44.1062,24.1534,0.0,47.1062,24.1534,0.0,,,,,,,,,,,
LINE,0,47.3062,29.2383,0.0,49.6462,29.2383,0.0,,,,,,,,,,,
MTEXT,0,,,,,,,,,,,,,,,MURO h: 0.20m,44.7035,31.4734
MTEXT,0,,,,,,,,,,,,,,,MURO h: 0.60m,47.6326,29.2383
MTEXT,0,,,,,,,,,,,,,,,MURO h: 0.20m,44.1062,26.915
MTEXT,0,,,,,,,,,,,,,,,MURO h: 0.20m,44.8158,24.2647
MTEXT,0,,,,,,,,,,,,,,,MURO h: 0.60m,47.326,22.4253
MTEXT,0,,,,,,,,,,,,,,,MURO h: 0.60m,50.7434,24.0827
MTEXT,0,,,,,,,,,,,,,,,MURO h: 0.60m,49.0767,20.0248
LINE,0,51.0462,29.4636,0.0,49.6462,29.4636,0.0,,,,,,,,,,,
LINE,0,49.6462,29.4636,0.0,49.6462,28.0636,0.0,,,,,,,,,,,
LINE,0,49.6462,28.0636,0.0,51.0462,28.0636,0.0,,,,,,,,,,,
LINE,0,51.0462,28.0636,0.0,51.0462,29.4636,0.0,,,,,,,,,,,
LWPOLYLINE,0,,,,,,,,,,"[[49.7744, 29.3317], [50.9308, 29.3317], [50.9308, 28.1841], [49.7744, 28.1841]]",4.0,True,,,,,
CIRCLE,0,,,,,,,50.4628,28.8753,0.3904,,,,,,,,
CIRCLE,0,,,,,,,50.4595,28.8748,0.199,,,,,,,,
CIRCLE,0,,,,,,,50.4595,28.8748,0.199,,,,,,,,
CIRCLE,0,,,,,,,50.4595,28.8748,0.1282,,,,,,,,
MTEXT,0,,,,,,,,,,,,,,,    AZOTEA\PINACCESIBLE,44.7476,28.0762
MTEXT,0,,,,,,,,,,,,,,,    AZOTEA\PINACCESIBLE,48.2434,24.4707
MTEXT,0,,,,,,,,,,,,,,,Tanque de Reserva \P   cap. 1000 lts.,49.3001,27.792
LINE,0,49.3001,27.5561,0.0,50.6724,27.5561,0.0,,,,,,,,,,,
LINE,0,50.6724,27.5561,0.0,50.6724,28.0636,0.0,,,,,,,,,,,
LINE,0,29.5924,38.5565,0.0,32.919,38.3104,0.0,,,,,,,,,,,
LINE,0,32.919,38.3104,0.0,32.919,38.3604,0.0,,,,,,,,,,,
LWPOLYLINE,0,,,,,,,,,,"[[32.919, 38.3604], [34.919, 38.2904]]",2.0,False,,,,,
LWPOLYLINE,0,,,,,,,,,,"[[34.919, 38.2904], [34.919, 38.3604]]",2.0,False,,,,,
LINE,0,47.059,38.2804,0.0,47.5672,38.2804,0.0,,,,,,,,,,,
LINE,0,53.0886,38.0104,0.0,53.4738,38.0104,0.0,,,,,,,,,,,
LINE,0,32.919,38.3104,0.0,32.919,44.9767,0.0,,,,,,,,,,,
LINE,0,34.919,38.3604,0.0,34.919,44.9767,0.0,,,,,,,,,,,
LINE,0,53.0886,38.1604,0.0,53.0886,40.1604,0.0,,,,,,,,,,,
LINE,0,52.6886,40.1604,0.0,52.6886,38.1604,0.0,,,,,,,,,,,
LINE,0,52.8886,44.9656,0.0,52.8886,38.1604,0.0,,,,,,,,,,,
LWPOLYLINE,0,,,,,,,,,,"[[47.059, 38.3604], [47.059, 38.2804]]",2.0,False,,,,,
LINE,0,37.419,38.3604,0.0,45.339,38.3604,0.0,,,,,,,,,,,
LINE,0,47.5672,38.1604,0.0,53.0886,38.1604,0.0,,,,,,,,,,,
LINE,0,52.6886,40.1604,0.0,53.0886,40.1604,0.0,,,,,,,,,,,
LWPOLYLINE,0,,,,,,,,,,"[[34.919, 38.3604], [37.419, 38.3604]]",2.0,False,,,,,
LINE,0,37.419,38.3604,0.0,37.419,40.8604,0.0,,,,,,,,,,,
LINE,0,37.419,40.8604,0.0,37.419,41.0604,0.0,,,,,,,,,,,
LINE,0,37.419,41.0604,0.0,37.419,41.6604,0.0,,,,,,,,,,,
LINE,0,37.419,41.6604,0.0,37.639,41.6604,0.0,,,,,,,,,,,
LINE,0,37.639,41.6604,0.0,37.639,41.0604,0.0,,,,,,,,,,,
LINE,0,37.639,41.0604,0.0,45.339,41.0604,0.0,,,,,,,,,,,
LINE,0,37.639,40.8604,0.0,45.339,40.8604,0.0,,,,,,,,,,,
LINE,0,37.639,40.8604,0.0,37.639,38.3604,0.0,,,,,,,,,,,
LINE,0,45.339,40.8604,0.0,45.339,38.3604,0.0,,,,,,,,,,,
LINE,0,45.539,38.3604,0.0,45.539,40.8604,0.0,,,,,,,,,,,
LINE,0,45.539,40.8604,0.0,46.839,40.8604,0.0,,,,,,,,,,,
LINE,0,46.839,40.8604,0.0,46.839,38.3604,0.0,,,,,,,,,,,
LINE,0,45.339,41.0604,0.0,45.339,43.8104,0.0,,,,,,,,,,,
LINE,0,45.339,43.8104,0.0,45.459,43.8104,0.0,,,,,,,,,,,
LINE,0,45.459,43.8104,0.0,45.459,42.7604,0.0,,,,,,,,,,,
LINE,0,45.459,42.6404,0.0,46.839,42.6404,0.0,,,,,,,,,,,
LINE,0,45.339,38.3604,0.0,47.059,38.3604,0.0,,,,,,,,,,,
LINE,0,47.059,38.3604,0.0,47.059,43.8104,0.0,,,,,,,,,,,
LINE,0,47.059,43.8104,0.0,46.839,43.8104,0.0,,,,,,,,,,,
LINE,0,46.839,43.8104,0.0,46.839,42.7604,0.0,,,,,,,,,,,
LINE,0,45.459,42.7604,0.0,46.839,42.7604,0.0,,,,,,,,,,,
LINE,0,46.839,42.6404,0.0,46.839,41.0604,0.0,,,,,,,,,,,
LINE,0,46.839,41.0604,0.0,45.459,41.0604,0.0,,,,,,,,,,,
LINE,0,45.459,41.0604,0.0,45.459,42.6404,0.0,,,,,,,,,,,
LINE,0,45.459,43.8104,0.0,46.839,43.8104,0.0,,,,,,,,,,,
INSERT,0,,,,,,,,,,,,,,,,,
LINE,0,37.639,38.7012,0.0,38.7117,38.7012,0.0,,,,,,,,,,,
LINE,0,38.7117,38.7012,0.0,38.7117,40.2012,0.0,,,,,,,,,,,
LINE,0,38.7117,40.2012,0.0,37.639,40.2012,0.0,,,,,,,,,,,
LWPOLYLINE,0,,,,,,,,,,"[[38.6617, 38.7512], [37.689, 38.7512], [37.689, 39.1999], [38.6617, 39.1999]]",4.0,True,,,,,
LINE,0,38.7117,39.2499,0.0,37.639,39.2499,0.0,,,,,,,,,,,
LWPOLYLINE,0,,,,,,,,,,"[[37.689, 40.1512], [38.6617, 40.1512], [38.6617, 39.2999], [37.689, 39.2999]]",4.0,True,,,,,
LWPOLYLINE,0,,,,,,,,,,"[[37.669, 40.1656], [38.6817, 40.1656], [38.6817, 39.2743], [37.669, 39.2743]]",4.0,True,,,,,
LWPOLYLINE,0,,,,,,,,,,"[[38.6801, 38.7302], [37.6675, 38.7319], [37.6691, 39.2204], [38.6817, 39.2187]]",4.0,True,,,,,
LINE,0,38.6817,39.2171,0.0,37.6691,39.2204,0.0,,,,,,,,,,,
LINE,0,40.3508,38.3604,0.0,40.3508,40.3604,0.0,,,,,,,,,,,
LINE,0,40.3508,40.3604,0.0,41.2508,40.3604,0.0,,,,,,,,,,,
LINE,0,41.2508,40.3604,0.0,41.2508,38.3604,0.0,,,,,,,,,,,
LINE,0,40.4008,38.3604,0.0,40.4008,40.3104,0.0,,,,,,,,,,,
LINE,0,40.4008,40.3104,0.0,41.2008,40.3104,0.0,,,,,,,,,,,
LINE,0,41.2008,40.3104,0.0,41.2008,38.3604,0.0,,,,,,,,,,,
LINE,0,40.3809,38.3604,0.0,40.3812,40.3304,0.0,,,,,,,,,,,
LINE,0,40.3812,40.3304,0.0,41.2209,40.3304,0.0,,,,,,,,,,,
LINE,0,41.2209,40.3304,0.0,41.2209,38.3604,0.0,,,,,,,,,,,
LINE,0,41.2008,39.3554,0.0,41.2008,39.3554,0.0,,,,,,,,,,,
LINE,0,40.4008,40.3104,0.0,41.2008,39.3604,0.0,,,,,,,,,,,
LINE,0,41.2008,39.3604,0.0,40.4008,38.3604,0.0,,,,,,,,,,,
LWPOLYLINE,0,,,,,,,,,,"[[45.6378, 43.7229], [46.6836, 43.7243], [46.6836, 42.7604], [45.6378, 42.759]]",4.0,True,,,,,
LINE,0,43.5121,38.3604,0.0,43.5121,39.2945,0.0,,,,,,,,,,,
LINE,0,43.5121,39.3604,0.0,43.239,39.3604,0.0,,,,,,,,,,,
LINE,0,43.5121,39.3604,0.0,43.5121,39.3604,0.0,,,,,,,,,,,
LINE,0,43.239,40.8604,0.0,43.239,38.3604,0.0,,,,,,,,,,,
LINE,0,43.239,39.2975,0.0,43.5121,39.2975,0.0,,,,,,,,,,,
LINE,0,43.5121,39.3604,0.0,43.5121,39.2975,0.0,,,,,,,,,,,
SPLINE,0,,,,,,,,,,,,,,,,,
LINE,0,43.2682,39.2836,0.0,43.4928,39.2835,0.0,,,,,,,,,,,
LINE,0,43.4136,39.2836,0.0,43.4136,38.3604,0.0,,,,,,,,,,,
LINE,0,43.4949,39.2817,0.0,43.4949,38.3604,0.0,,,,,,,,,,,
SPLINE,0,,,,,,,,,,,,,,,,,
LINE,0,43.5121,38.3604,0.0,43.5121,40.3604,0.0,,,,,,,,,,,
LINE,0,43.5121,40.3604,0.0,44.3822,40.3604,0.0,,,,,,,,,,,
LINE,0,44.3822,40.3604,0.0,44.3822,38.3604,0.0,,,,,,,,,,,
LINE,0,44.7468,39.1498,0.0,45.339,39.1498,0.0,,,,,,,,,,,
LINE,0,45.339,38.3604,0.0,45.339,39.1604,0.0,,,,,,,,,,,
LINE,0,44.7468,39.1498,0.0,44.7468,39.1804,0.0,,,,,,,,,,,
LINE,0,44.7468,39.1804,0.0,45.339,39.1804,0.0,,,,,,,,,,,
LINE,0,45.339,39.1186,0.0,44.7568,39.1186,0.0,,,,,,,,,,,
LINE,0,44.7568,39.1498,0.0,44.7568,38.3604,0.0,,,,,,,,,,,
LINE,0,44.7468,39.9804,0.0,45.339,39.9804,0.0,,,,,,,,,,,
LINE,0,44.7468,39.9804,0.0,44.7468,40.1804,0.0,,,,,,,,,,,
LINE,0,44.7468,40.1804,0.0,45.339,40.1804,0.0,,,,,,,,,,,
LINE,0,44.7468,39.9804,0.0,44.7468,40.0204,0.0,,,,,,,,,,,
LINE,0,44.7468,40.0204,0.0,45.339,40.0204,0.0,,,,,,,,,,,
LINE,0,46.839,40.3604,0.0,45.539,40.3604,0.0,,,,,,,,,,,
LINE,0,46.839,40.4104,0.0,45.539,40.4104,0.0,,,,,,,,,,,
LINE,0,46.0916,40.3604,0.0,46.839,40.3604,0.0,,,,,,,,,,,
LINE,0,46.0916,40.3604,0.0,46.0916,38.3604,0.0,,,,,,,,,,,
LINE,0,46.1416,40.3104,0.0,46.789,40.3104,0.0,,,,,,,,,,,
LINE,0,46.789,40.3104,0.0,46.789,38.3604,0.0,,,,,,,,,,,
LINE,0,46.1416,40.3104,0.0,46.1416,38.3604,0.0,,,,,,,,,,,
LINE,0,45.539,39.1804,0.0,46.0916,39.1804,0.0,,,,,,,,,,,
LINE,0,45.539,39.2804,0.0,46.0916,39.2804,0.0,,,,,,,,,,,
LINE,0,46.789,40.3104,0.0,46.1416,39.3579,0.0,,,,,,,,,,,
LINE,0,46.1416,39.3579,0.0,46.7627,38.3604,0.0,,,,,,,,,,,
LINE,0,37.639,41.6604,0.0,45.339,41.6604,0.0,,,,,,,,,,,
LINE,0,36.8121,39.7672,0.0,37.168,40.916,0.0,,,,,,,,,,,
LINE,0,36.6808,39.7085,0.0,36.6808,38.3604,0.0,,,,,,,,,,,
LINE,0,36.8121,39.7672,0.0,36.7489,38.3604,0.0,,,,,,,,,,,
LINE,0,36.8745,41.1086,0.0,36.681,39.7081,0.0,,,,,,,,,,,
LINE,0,36.6808,39.7085,0.0,36.1765,40.8508,0.0,,,,,,,,,,,
CIRCLE,0,,,,,,,36.9055,40.8517,0.4679,,,,,,,,
CIRCLE,0,,,,,,,36.9311,40.0183,0.3701,,,,,,,,
CIRCLE,0,,,,,,,36.3387,40.3679,0.4001,,,,,,,,
INSERT,0,,,,,,,,,,,,,,,,,
INSERT,0,,,,,,,,,,,,,,,,,
INSERT,0,,,,,,,,,,,,,,,,,
LINE,0,33.3773,38.2997,0.0,33.5857,43.6193,0.0,,,,,,,,,,,
CIRCLE,0,,,,,,,33.5454,42.4157,0.8581,,,,,,,,
CIRCLE,0,,,,,,,33.3245,42.5383,0.9244,,,,,,,,
CIRCLE,0,,,,,,,33.6139,40.9531,0.8581,,,,,,,,
CIRCLE,0,,,,,,,32.5974,41.4453,0.7505,,,,,,,,
LINE,0,33.5244,38.3443,0.0,33.6819,40.3588,0.0,,,,,,,,,,,
LINE,0,33.6819,40.3588,0.0,34.5705,41.6978,0.0,,,,,,,,,,,
LINE,0,33.4892,40.6769,0.0,32.1679,43.7485,0.0,,,,,,,,,,,
INSERT,0,,,,,,,,,,,,,,,,,
INSERT,0,,,,,,,,,,,,,,,,,
LINE,0,47.5672,38.2804,0.0,47.5672,38.1604,0.0,,,,,,,,,,,
LINE,0,53.0886,38.1604,0.0,53.0886,38.0104,0.0,,,,,,,,,,,
LINE,0,61.8064,38.6487,0.0,62.0064,38.6487,0.0,,,,,,,,,,,
LINE,0,62.0064,38.6487,0.0,62.0064,38.7987,0.0,,,,,,,,,,,
HATCH,0,,,,,,,,,,,,,,,,,
LINE,0,62.0064,38.7987,0.0,69.1664,38.7987,0.0,,,,,,,,,,,
LINE,0,69.1664,38.7987,0.0,69.1664,38.7187,0.0,,,,,,,,,,,
LINE,0,69.1664,38.7187,0.0,71.9164,38.7187,0.0,,,,,,,,,,,
LINE,0,71.9164,38.7187,0.0,71.9164,38.7987,0.0,,,,,,,,,,,
LINE,0,71.9164,38.7987,0.0,72.6235,38.7987,0.0,,,,,,,,,,,
LINE,0,62.0064,38.7987,0.0,62.0064,41.6987,0.0,,,,,,,,,,,
LINE,0,62.0064,41.6987,0.0,62.2264,41.6987,0.0,,,,,,,,,,,
LINE,0,62.2264,41.6987,0.0,62.2264,41.4987,0.0,,,,,,,,,,,
LINE,0,62.2264,41.4987,0.0,65.2064,41.4987,0.0,,,,,,,,,,,
LINE,0,62.2264,41.2987,0.0,65.2264,41.2987,0.0,,,,,,,,,,,
LINE,0,62.2264,41.2987,0.0,62.2264,38.7987,0.0,,,,,,,,,,,
LINE,0,65.2264,41.2987,0.0,65.2264,38.7987,0.0,,,,,,,,,,,
LINE,0,65.4264,41.2987,0.0,65.4264,38.7987,0.0,,,,,,,,,,,
LINE,0,65.4264,41.4987,0.0,65.4264,42.0987,0.0,,,,,,,,,,,
LINE,0,65.4264,42.0987,0.0,65.2064,42.0987,0.0,,,,,,,,,,,
LINE,0,65.2064,42.0987,0.0,65.2064,41.4987,0.0,,,,,,,,,,,
LINE,0,65.4264,41.2987,0.0,66.2264,41.2987,0.0,,,,,,,,,,,
LINE,0,66.2264,41.2987,0.0,66.2264,40.7987,0.0,,,,,,,,,,,
LINE,0,66.2264,40.7987,0.0,66.3464,40.7987,0.0,,,,,,,,,,,
LINE,0,66.3464,40.7987,0.0,66.3464,41.3062,0.0,,,,,,,,,,,
LINE,0,66.3464,41.3062,0.0,68.9464,41.3062,0.0,,,,,,,,,,,
LINE,0,69.1664,42.0987,0.0,69.1664,38.7987,0.0,,,,,,,,,,,
LINE,0,65.4264,41.4987,0.0,68.9464,41.4987,0.0,,,,,,,,,,,
LINE,0,68.9464,41.4987,0.0,68.9464,42.0987,0.0,,,,,,,,,,,
LINE,0,68.9464,42.0987,0.0,69.1664,42.0987,0.0,,,,,,,,,,,
LINE,0,68.9464,38.7987,0.0,68.9464,39.6487,0.0,,,,,,,,,,,
LINE,0,68.9464,40.6487,0.0,68.9464,39.6487,0.0,,,,,,,,,,,
LINE,0,68.9464,41.3062,0.0,68.9464,40.6487,0.0,,,,,,,,,,,
LINE,0,68.9464,40.6487,0.0,69.1664,40.6487,0.0,,,,,,,,,,,
LINE,0,68.9464,39.6487,0.0,69.1664,39.6487,0.0,,,,,,,,,,,
LINE,0,64.3496,41.2987,0.0,64.3496,38.7987,0.0,,,,,,,,,,,
LINE,0,64.2296,38.7987,0.0,64.2296,41.2987,0.0,,,,,,,,,,,
LINE,0,64.2296,39.4326,0.0,64.2296,39.3826,0.0,,,,,,,,,,,
LINE,0,62.2764,41.2487,0.0,64.1796,41.2487,0.0,,,,,,,,,,,
LINE,0,64.1796,41.2487,0.0,64.1796,38.7987,0.0,,,,,,,,,,,
LINE,0,62.2764,41.2487,0.0,62.2764,38.7987,0.0,,,,,,,,,,,
LINE,0,62.3264,41.1987,0.0,64.1296,41.1987,0.0,,,,,,,,,,,
LINE,0,64.1296,41.1987,0.0,64.1296,38.7987,0.0,,,,,,,,,,,
LINE,0,62.3264,41.1987,0.0,62.3264,38.7987,0.0,,,,,,,,,,,
LINE,0,63.2319,41.1987,0.0,63.2319,38.7987,0.0,,,,,,,,,,,
LINE,0,62.3264,40.8537,0.0,64.1296,40.8537,0.0,,,,,,,,,,,
LINE,0,65.4764,40.7487,0.0,66.1764,40.7487,0.0,,,,,,,,,,,
LINE,0,66.1764,40.7487,0.0,66.1764,38.7987,0.0,,,,,,,,,,,
LINE,0,65.4764,40.7487,0.0,65.4764,38.8058,0.0,,,,,,,,,,,
LINE,0,66.1764,40.7487,0.0,65.4769,39.805,0.0,,,,,,,,,,,
LINE,0,65.4764,39.8058,0.0,66.1764,38.7987,0.0,,,,,,,,,,,
LINE,0,66.2264,40.7987,0.0,66.2264,38.7987,0.0,,,,,,,,,,,
LINE,0,66.2264,40.7987,0.0,65.4264,40.7987,0.0,,,,,,,,,,,
LINE,0,66.3464,40.7987,0.0,66.3464,38.7987,0.0,,,,,,,,,,,
LINE,0,70.7898,40.9115,0.0,70.9051,44.0434,0.0,,,,,,,,,,,
CIRCLE,0,,,,,,,70.8648,42.8397,0.8581,,,,,,,,
CIRCLE,0,,,,,,,70.6439,42.9623,0.9244,,,,,,,,
CIRCLE,0,,,,,,,70.9333,41.3772,0.8581,,,,,,,,
CIRCLE,0,,,,,,,69.9168,41.8693,0.7505,,,,,,,,
LINE,0,70.865,38.7043,0.0,71.0013,40.7828,0.0,,,,,,,,,,,
LINE,0,71.0013,40.7828,0.0,71.8899,42.1218,0.0,,,,,,,,,,,
LINE,0,70.7977,41.1263,0.0,69.4873,44.1725,0.0,,,,,,,,,,,
LINE,0,69.0564,40.6487,0.0,69.0564,39.6487,0.0,,,,,,,,,,,
LINE,0,69.0014,40.6487,0.0,69.0014,39.6487,0.0,,,,,,,,,,,
LINE,0,71.9164,38.7987,0.0,71.9164,40.7987,0.0,,,,,,,,,,,
LINE,0,71.9164,40.7987,0.0,72.3164,40.7987,0.0,,,,,,,,,,,
